date,year,month,day,port_name,country,import_volume_estimate,export_volume_estimate,vessel_call_count,port_id
2022-10-12 00:00:00+00:00,2022,10,12,CHENNAI (MADRAS),India,0.0,0.0,0,1
2022-10-13 00:00:00+00:00,2022,10,13,CHENNAI (MADRAS),India,0.0,0.0,1,1
2022-10-14 00:00:00+00:00,2022,10,14,CHENNAI (MADRAS),India,0.0,0.0,1,1
2022-10-15 00:00:00+00:00,2022,10,15,CHENNAI (MADRAS),India,0.0,0.0,2,1
2022-10-16 00:00:00+00:00,2022,10,16,CHENNAI (MADRAS),India,0.0,0.0,1,1
2022-10-17 00:00:00+00:00,2022,10,17,CHENNAI (MADRAS),India,0.0,0.0,1,1
2022-10-18 00:00:00+00:00,2022,10,18,CHENNAI (MADRAS),India,0.0,0.0,0,1
2022-10-19 00:00:00+00:00,2022,10,19,CHENNAI (MADRAS),India,0.0,0.0,1,1
2022-10-20 00:00:00+00:00,2022,10,20,CHENNAI (MADRAS),India,0.0,0.0,1,1
2022-10-21 00:00:00+00:00,2022,10,21,CHENNAI (MADRAS),India,0.0,0.0,1,1
2022-10-22 00:00:00+00:00,2022,10,22,CHENNAI (MADRAS),India,0.0,0.0,1,1
2022-10-23 00:00:00+00:00,2022,10,23,CHENNAI (MADRAS),India,0.0,0.0,1,1
2022-10-24 00:00:00+00:00,2022,10,24,CHENNAI (MADRAS),India,0.0,0.0,0,1
2022-10-25 00:00:00+00:00,2022,10,25,CHENNAI (MADRAS),India,0.0,0.0,0,1
2022-10-26 00:00:00+00:00,2022,10,26,CHENNAI (MADRAS),India,0.0,0.0,2,1
2022-10-27 00:00:00+00:00,2022,10,27,CHENNAI (MADRAS),India,0.0,0.0,0,1
2022-10-28 00:00:00+00:00,2022,10,28,CHENNAI (MADRAS),India,0.0,0.0,0,1
2022-10-29 00:00:00+00:00,2022,10,29,CHENNAI (MADRAS),India,0.0,0.0,0,1
2022-10-30 00:00:00+00:00,2022,10,30,CHENNAI (MADRAS),India,0.0,0.0,2,1
2022-10-31 00:00:00+00:00,2022,10,31,CHENNAI (MADRAS),India,0.0,0.0,1,1
2022-11-01 00:00:00+00:00,2022,11,1,CHENNAI (MADRAS),India,0.0,0.0,2,1
2022-11-02 00:00:00+00:00,2022,11,2,CHENNAI (MADRAS),India,0.0,0.0,0,1
2022-11-03 00:00:00+00:00,2022,11,3,CHENNAI (MADRAS),India,0.0,0.0,0,1
2022-11-04 00:00:00+00:00,2022,11,4,CHENNAI (MADRAS),India,0.0,0.0,0,1
2022-11-05 00:00:00+00:00,2022,11,5,CHENNAI (MADRAS),India,0.0,0.0,1,1
2022-11-06 00:00:00+00:00,2022,11,6,CHENNAI (MADRAS),India,0.0,0.0,0,1
2022-11-07 00:00:00+00:00,2022,11,7,CHENNAI (MADRAS),India,0.0,0.0,1,1
2022-11-08 00:00:00+00:00,2022,11,8,CHENNAI (MADRAS),India,0.0,0.0,0,1
2022-11-09 00:00:00+00:00,2022,11,9,CHENNAI (MADRAS),India,0.0,0.0,1,1
2022-11-10 00:00:00+00:00,2022,11,10,CHENNAI (MADRAS),India,0.0,0.0,1,1
2022-11-11 00:00:00+00:00,2022,11,11,CHENNAI (MADRAS),India,0.0,0.0,0,1
2022-11-12 00:00:00+00:00,2022,11,12,CHENNAI (MADRAS),India,0.0,0.0,0,1
2022-11-13 00:00:00+00:00,2022,11,13,CHENNAI (MADRAS),India,0.0,0.0,2,1
2022-11-14 00:00:00+00:00,2022,11,14,CHENNAI (MADRAS),India,0.0,0.0,0,1
2022-11-15 00:00:00+00:00,2022,11,15,CHENNAI (MADRAS),India,0.0,0.0,1,1
2022-11-16 00:00:00+00:00,2022,11,16,CHENNAI (MADRAS),India,0.0,0.0,2,1
2022-11-17 00:00:00+00:00,2022,11,17,CHENNAI (MADRAS),India,0.0,0.0,1,1
2022-11-18 00:00:00+00:00,2022,11,18,CHENNAI (MADRAS),India,0.0,0.0,1,1
2022-11-19 00:00:00+00:00,2022,11,19,CHENNAI (MADRAS),India,0.0,0.0,0,1
2022-11-20 00:00:00+00:00,2022,11,20,CHENNAI (MADRAS),India,0.0,0.0,1,1
2022-11-21 00:00:00+00:00,2022,11,21,CHENNAI (MADRAS),India,0.0,0.0,1,1
2022-11-22 00:00:00+00:00,2022,11,22,CHENNAI (MADRAS),India,0.0,0.0,2,1
2022-11-23 00:00:00+00:00,2022,11,23,CHENNAI (MADRAS),India,0.0,0.0,0,1
2022-11-24 00:00:00+00:00,2022,11,24,CHENNAI (MADRAS),India,0.0,0.0,1,1
2022-11-25 00:00:00+00:00,2022,11,25,CHENNAI (MADRAS),India,0.0,0.0,1,1
2022-11-26 00:00:00+00:00,2022,11,26,CHENNAI (MADRAS),India,0.0,0.0,2,1
2022-11-27 00:00:00+00:00,2022,11,27,CHENNAI (MADRAS),India,0.0,0.0,1,1
2022-11-28 00:00:00+00:00,2022,11,28,CHENNAI (MADRAS),India,0.0,0.0,2,1
2022-11-29 00:00:00+00:00,2022,11,29,CHENNAI (MADRAS),India,0.0,0.0,0,1
2022-11-30 00:00:00+00:00,2022,11,30,CHENNAI (MADRAS),India,0.0,0.0,2,1
2022-12-01 00:00:00+00:00,2022,12,1,CHENNAI (MADRAS),India,0.0,0.0,1,1
2022-12-02 00:00:00+00:00,2022,12,2,CHENNAI (MADRAS),India,0.0,0.0,1,1
2022-12-03 00:00:00+00:00,2022,12,3,CHENNAI (MADRAS),India,0.0,0.0,1,1
2022-12-04 00:00:00+00:00,2022,12,4,CHENNAI (MADRAS),India,0.0,0.0,0,1
2022-12-05 00:00:00+00:00,2022,12,5,CHENNAI (MADRAS),India,0.0,0.0,1,1
2022-12-06 00:00:00+00:00,2022,12,6,CHENNAI (MADRAS),India,0.0,0.0,0,1
2022-12-07 00:00:00+00:00,2022,12,7,CHENNAI (MADRAS),India,0.0,0.0,0,1
2022-12-08 00:00:00+00:00,2022,12,8,CHENNAI (MADRAS),India,0.0,0.0,0,1
2022-12-09 00:00:00+00:00,2022,12,9,CHENNAI (MADRAS),India,0.0,0.0,0,1
2022-12-10 00:00:00+00:00,2022,12,10,CHENNAI (MADRAS),India,0.0,0.0,0,1
2022-12-11 00:00:00+00:00,2022,12,11,CHENNAI (MADRAS),India,0.0,0.0,1,1
2022-12-12 00:00:00+00:00,2022,12,12,CHENNAI (MADRAS),India,0.0,0.0,0,1
2022-12-13 00:00:00+00:00,2022,12,13,CHENNAI (MADRAS),India,0.0,0.0,2,1
2022-12-14 00:00:00+00:00,2022,12,14,CHENNAI (MADRAS),India,0.0,0.0,2,1
2022-12-15 00:00:00+00:00,2022,12,15,CHENNAI (MADRAS),India,0.0,0.0,1,1
2022-12-16 00:00:00+00:00,2022,12,16,CHENNAI (MADRAS),India,0.0,0.0,0,1
2022-12-17 00:00:00+00:00,2022,12,17,CHENNAI (MADRAS),India,0.0,0.0,0,1
2022-12-18 00:00:00+00:00,2022,12,18,CHENNAI (MADRAS),India,0.0,0.0,2,1
2022-12-19 00:00:00+00:00,2022,12,19,CHENNAI (MADRAS),India,0.0,0.0,0,1
2022-12-20 00:00:00+00:00,2022,12,20,CHENNAI (MADRAS),India,0.0,0.0,2,1
2022-12-21 00:00:00+00:00,2022,12,21,CHENNAI (MADRAS),India,0.0,0.0,0,1
2022-12-22 00:00:00+00:00,2022,12,22,CHENNAI (MADRAS),India,0.0,0.0,1,1
2022-12-23 00:00:00+00:00,2022,12,23,CHENNAI (MADRAS),India,0.0,0.0,1,1
2022-12-24 00:00:00+00:00,2022,12,24,CHENNAI (MADRAS),India,0.0,0.0,1,1
2022-12-25 00:00:00+00:00,2022,12,25,CHENNAI (MADRAS),India,0.0,0.0,1,1
2022-12-26 00:00:00+00:00,2022,12,26,CHENNAI (MADRAS),India,0.0,0.0,1,1
2022-12-27 00:00:00+00:00,2022,12,27,CHENNAI (MADRAS),India,0.0,0.0,2,1
2022-12-28 00:00:00+00:00,2022,12,28,CHENNAI (MADRAS),India,0.0,0.0,0,1
2022-12-29 00:00:00+00:00,2022,12,29,CHENNAI (MADRAS),India,0.0,0.0,2,1
2022-12-30 00:00:00+00:00,2022,12,30,CHENNAI (MADRAS),India,0.0,0.0,2,1
2022-12-31 00:00:00+00:00,2022,12,31,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-01-01 00:00:00+00:00,2023,1,1,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-01-02 00:00:00+00:00,2023,1,2,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-01-03 00:00:00+00:00,2023,1,3,CHENNAI (MADRAS),India,0.0,0.0,2,1
2023-01-04 00:00:00+00:00,2023,1,4,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-01-05 00:00:00+00:00,2023,1,5,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-01-06 00:00:00+00:00,2023,1,6,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-01-07 00:00:00+00:00,2023,1,7,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-01-08 00:00:00+00:00,2023,1,8,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-01-09 00:00:00+00:00,2023,1,9,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-01-10 00:00:00+00:00,2023,1,10,CHENNAI (MADRAS),India,0.0,0.0,2,1
2023-01-11 00:00:00+00:00,2023,1,11,CHENNAI (MADRAS),India,0.0,0.0,2,1
2023-01-12 00:00:00+00:00,2023,1,12,CHENNAI (MADRAS),India,0.0,0.0,2,1
2023-01-13 00:00:00+00:00,2023,1,13,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-01-14 00:00:00+00:00,2023,1,14,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-01-15 00:00:00+00:00,2023,1,15,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-01-16 00:00:00+00:00,2023,1,16,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-01-17 00:00:00+00:00,2023,1,17,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-01-18 00:00:00+00:00,2023,1,18,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-01-19 00:00:00+00:00,2023,1,19,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-01-20 00:00:00+00:00,2023,1,20,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-01-21 00:00:00+00:00,2023,1,21,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-01-22 00:00:00+00:00,2023,1,22,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-01-23 00:00:00+00:00,2023,1,23,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-01-24 00:00:00+00:00,2023,1,24,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-01-25 00:00:00+00:00,2023,1,25,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-01-26 00:00:00+00:00,2023,1,26,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-01-27 00:00:00+00:00,2023,1,27,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-01-28 00:00:00+00:00,2023,1,28,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-01-29 00:00:00+00:00,2023,1,29,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-01-30 00:00:00+00:00,2023,1,30,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-01-31 00:00:00+00:00,2023,1,31,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-02-01 00:00:00+00:00,2023,2,1,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-02-02 00:00:00+00:00,2023,2,2,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-02-03 00:00:00+00:00,2023,2,3,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-02-04 00:00:00+00:00,2023,2,4,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-02-05 00:00:00+00:00,2023,2,5,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-02-06 00:00:00+00:00,2023,2,6,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-02-07 00:00:00+00:00,2023,2,7,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-02-08 00:00:00+00:00,2023,2,8,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-02-09 00:00:00+00:00,2023,2,9,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-02-10 00:00:00+00:00,2023,2,10,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-02-11 00:00:00+00:00,2023,2,11,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-02-12 00:00:00+00:00,2023,2,12,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-02-13 00:00:00+00:00,2023,2,13,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-02-14 00:00:00+00:00,2023,2,14,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-02-15 00:00:00+00:00,2023,2,15,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-02-16 00:00:00+00:00,2023,2,16,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-02-17 00:00:00+00:00,2023,2,17,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-02-18 00:00:00+00:00,2023,2,18,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-02-19 00:00:00+00:00,2023,2,19,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-02-20 00:00:00+00:00,2023,2,20,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-02-21 00:00:00+00:00,2023,2,21,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-02-22 00:00:00+00:00,2023,2,22,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-02-23 00:00:00+00:00,2023,2,23,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-02-24 00:00:00+00:00,2023,2,24,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-02-25 00:00:00+00:00,2023,2,25,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-02-26 00:00:00+00:00,2023,2,26,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-02-27 00:00:00+00:00,2023,2,27,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-02-28 00:00:00+00:00,2023,2,28,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-03-01 00:00:00+00:00,2023,3,1,CHENNAI (MADRAS),India,0.0,0.0,2,1
2023-03-02 00:00:00+00:00,2023,3,2,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-03-03 00:00:00+00:00,2023,3,3,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-03-04 00:00:00+00:00,2023,3,4,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-03-05 00:00:00+00:00,2023,3,5,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-03-06 00:00:00+00:00,2023,3,6,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-03-07 00:00:00+00:00,2023,3,7,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-03-08 00:00:00+00:00,2023,3,8,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-03-09 00:00:00+00:00,2023,3,9,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-03-10 00:00:00+00:00,2023,3,10,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-03-11 00:00:00+00:00,2023,3,11,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-03-12 00:00:00+00:00,2023,3,12,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-03-13 00:00:00+00:00,2023,3,13,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-03-14 00:00:00+00:00,2023,3,14,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-03-15 00:00:00+00:00,2023,3,15,CHENNAI (MADRAS),India,0.0,0.0,2,1
2023-03-16 00:00:00+00:00,2023,3,16,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-03-17 00:00:00+00:00,2023,3,17,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-03-18 00:00:00+00:00,2023,3,18,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-03-19 00:00:00+00:00,2023,3,19,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-03-20 00:00:00+00:00,2023,3,20,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-03-21 00:00:00+00:00,2023,3,21,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-03-22 00:00:00+00:00,2023,3,22,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-03-23 00:00:00+00:00,2023,3,23,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-03-24 00:00:00+00:00,2023,3,24,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-03-25 00:00:00+00:00,2023,3,25,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-03-26 00:00:00+00:00,2023,3,26,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-03-27 00:00:00+00:00,2023,3,27,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-03-28 00:00:00+00:00,2023,3,28,CHENNAI (MADRAS),India,0.0,0.0,2,1
2023-03-29 00:00:00+00:00,2023,3,29,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-03-30 00:00:00+00:00,2023,3,30,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-03-31 00:00:00+00:00,2023,3,31,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-04-01 00:00:00+00:00,2023,4,1,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-04-02 00:00:00+00:00,2023,4,2,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-04-03 00:00:00+00:00,2023,4,3,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-04-04 00:00:00+00:00,2023,4,4,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-04-05 00:00:00+00:00,2023,4,5,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-04-06 00:00:00+00:00,2023,4,6,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-04-07 00:00:00+00:00,2023,4,7,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-04-08 00:00:00+00:00,2023,4,8,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-04-09 00:00:00+00:00,2023,4,9,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-04-10 00:00:00+00:00,2023,4,10,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-04-11 00:00:00+00:00,2023,4,11,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-04-12 00:00:00+00:00,2023,4,12,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-04-13 00:00:00+00:00,2023,4,13,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-04-14 00:00:00+00:00,2023,4,14,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-04-15 00:00:00+00:00,2023,4,15,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-04-16 00:00:00+00:00,2023,4,16,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-04-17 00:00:00+00:00,2023,4,17,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-04-18 00:00:00+00:00,2023,4,18,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-04-19 00:00:00+00:00,2023,4,19,CHENNAI (MADRAS),India,0.0,0.0,2,1
2023-04-20 00:00:00+00:00,2023,4,20,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-04-21 00:00:00+00:00,2023,4,21,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-04-22 00:00:00+00:00,2023,4,22,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-04-23 00:00:00+00:00,2023,4,23,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-04-24 00:00:00+00:00,2023,4,24,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-04-25 00:00:00+00:00,2023,4,25,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-04-26 00:00:00+00:00,2023,4,26,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-04-27 00:00:00+00:00,2023,4,27,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-04-28 00:00:00+00:00,2023,4,28,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-04-29 00:00:00+00:00,2023,4,29,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-04-30 00:00:00+00:00,2023,4,30,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-05-01 00:00:00+00:00,2023,5,1,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-05-02 00:00:00+00:00,2023,5,2,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-05-03 00:00:00+00:00,2023,5,3,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-05-04 00:00:00+00:00,2023,5,4,CHENNAI (MADRAS),India,0.0,0.0,2,1
2023-05-05 00:00:00+00:00,2023,5,5,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-05-06 00:00:00+00:00,2023,5,6,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-05-07 00:00:00+00:00,2023,5,7,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-05-08 00:00:00+00:00,2023,5,8,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-05-09 00:00:00+00:00,2023,5,9,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-05-10 00:00:00+00:00,2023,5,10,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-05-11 00:00:00+00:00,2023,5,11,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-05-12 00:00:00+00:00,2023,5,12,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-05-13 00:00:00+00:00,2023,5,13,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-05-14 00:00:00+00:00,2023,5,14,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-05-15 00:00:00+00:00,2023,5,15,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-05-16 00:00:00+00:00,2023,5,16,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-05-17 00:00:00+00:00,2023,5,17,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-05-18 00:00:00+00:00,2023,5,18,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-05-19 00:00:00+00:00,2023,5,19,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-05-20 00:00:00+00:00,2023,5,20,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-05-21 00:00:00+00:00,2023,5,21,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-05-22 00:00:00+00:00,2023,5,22,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-05-23 00:00:00+00:00,2023,5,23,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-05-24 00:00:00+00:00,2023,5,24,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-05-25 00:00:00+00:00,2023,5,25,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-05-26 00:00:00+00:00,2023,5,26,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-05-27 00:00:00+00:00,2023,5,27,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-05-28 00:00:00+00:00,2023,5,28,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-05-29 00:00:00+00:00,2023,5,29,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-05-30 00:00:00+00:00,2023,5,30,CHENNAI (MADRAS),India,0.0,0.0,2,1
2023-05-31 00:00:00+00:00,2023,5,31,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-06-01 00:00:00+00:00,2023,6,1,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-06-02 00:00:00+00:00,2023,6,2,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-06-03 00:00:00+00:00,2023,6,3,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-06-04 00:00:00+00:00,2023,6,4,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-06-05 00:00:00+00:00,2023,6,5,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-06-06 00:00:00+00:00,2023,6,6,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-06-07 00:00:00+00:00,2023,6,7,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-06-08 00:00:00+00:00,2023,6,8,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-06-09 00:00:00+00:00,2023,6,9,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-06-10 00:00:00+00:00,2023,6,10,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-06-11 00:00:00+00:00,2023,6,11,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-06-12 00:00:00+00:00,2023,6,12,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-06-13 00:00:00+00:00,2023,6,13,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-06-14 00:00:00+00:00,2023,6,14,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-06-15 00:00:00+00:00,2023,6,15,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-06-16 00:00:00+00:00,2023,6,16,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-06-17 00:00:00+00:00,2023,6,17,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-06-18 00:00:00+00:00,2023,6,18,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-06-19 00:00:00+00:00,2023,6,19,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-06-20 00:00:00+00:00,2023,6,20,CHENNAI (MADRAS),India,0.0,0.0,2,1
2023-06-21 00:00:00+00:00,2023,6,21,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-06-22 00:00:00+00:00,2023,6,22,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-06-23 00:00:00+00:00,2023,6,23,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-06-24 00:00:00+00:00,2023,6,24,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-06-25 00:00:00+00:00,2023,6,25,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-06-26 00:00:00+00:00,2023,6,26,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-06-27 00:00:00+00:00,2023,6,27,CHENNAI (MADRAS),India,0.0,0.0,2,1
2023-06-28 00:00:00+00:00,2023,6,28,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-06-29 00:00:00+00:00,2023,6,29,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-06-30 00:00:00+00:00,2023,6,30,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-07-01 00:00:00+00:00,2023,7,1,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-07-02 00:00:00+00:00,2023,7,2,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-07-03 00:00:00+00:00,2023,7,3,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-07-04 00:00:00+00:00,2023,7,4,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-07-05 00:00:00+00:00,2023,7,5,CHENNAI (MADRAS),India,0.0,0.0,1,1
2023-07-06 00:00:00+00:00,2023,7,6,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-07-07 00:00:00+00:00,2023,7,7,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-07-08 00:00:00+00:00,2023,7,8,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-07-09 00:00:00+00:00,2023,7,9,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-07-10 00:00:00+00:00,2023,7,10,CHENNAI (MADRAS),India,0.0,0.0,0,1
2023-07-11 00:00:00+00:00,2023,7,11,CHENNAI (MADRAS),India,0.0,0.0,0,1
